2014-10-15,251,105.41773365
2014-10-16,310,121.38438106
2014-10-17,10,4.194301
2014-10-18,206,81.61091015
2014-10-19,215,71.76259523
2014-10-20,289,106.32149494
2014-10-21,386,112.86446043
2014-10-22,328,98.66118121
2014-10-23,391,121.8686506
2014-10-24,397,130.47775077
2014-10-25,536,159.58131312
2014-10-26,503,154.60226277
2014-10-27,513,173.20284139
2014-10-28,537,161.89204504
2014-10-29,405,133.82295933
2014-10-30,268,70.69905512
2014-10-31,197,52.12270156
2014-11-01,361,71.96904412
2014-11-02,162,55.89824599
2014-11-03,287,87.74321658
2014-11-04,486,164.61722234
2014-11-05,301,105.52717846
2014-11-06,129,53.47688615
2014-11-07,203,70.7955689
2014-11-08,203,94.52052948
2014-11-09,322,173.60802319
2014-11-10,409,297.56929106
2014-11-11,162,76.93763587
2014-11-12,151,66.31239618
2014-11-13,183,59.91139104
2014-11-14,301,107.85982447
2014-11-15,146,47.58384644
2014-11-16,194,85.70150558
2014-11-17,232,103.02402674
2014-11-18,153,45.85176497
2014-11-19,233,93.88763059
2014-11-20,172,71.24727113
2014-11-21,122,42.94930064
2014-11-22,135,68.6111936
2014-11-23,142,54.65559961
2014-11-24,113,33.11269306
2014-11-25,143,40.763703
2014-11-26,220,38.24617338
2014-11-27,106,27.07365314
2014-11-28,122,33.54528996
2014-11-29,65,32.52531041
2014-11-30,102,41.50682859
2014-12-01,80,34.3046311
2014-12-02,69,23.99571666
2014-12-03,135,49.00036448
2014-12-04,162,44.410891
2014-12-05,222,89.48163823
2014-12-06,160,86.53186201
2014-12-07,149,58.5111491
2014-12-08,190,102.17580462
2014-12-09,157,54.10423497
2014-12-10,202,80.18612189
2014-12-11,107,35.79300117
2014-12-12,182,82.19053706
2014-12-13,118,33.14009135
2014-12-14,207,83.99005215
2014-12-15,289,93.61784999
2014-12-16,263,87.73782696
2014-12-17,205,92.71961411
2014-12-18,199,95.00477241
2014-12-19,123,58.87687411
2014-12-20,222,107.72813507
2014-12-21,100,56.41121657
2014-12-22,70,29.88469064
2014-12-23,105,57.89539399
2014-12-24,112,78.39055402
2014-12-25,168,114.81035841
2014-12-26,144,92.45498581
2014-12-27,286,221.69503843
2014-12-28,264,155.21724013
2014-12-29,288,222.46957473
2014-12-30,365,292.53265021
2014-12-31,165,80.71955132
2015-01-01,490,195.79741944
2015-01-02,258,141.57875979
2015-01-03,145,74.86871804
2015-01-04,77,43.03883211
2015-01-05,65,34.22015128
2015-01-06,115,41.88232296
2015-01-07,127,57.28119764
2015-01-08,234,121.80273398
2015-01-09,110,49.62422634
2015-01-10,108,50.80596229
2015-01-11,179,77.09694298
2015-01-12,198,95.81884394
2015-01-13,179,69.45865876
2015-01-14,21,10.26746416
2015-01-15,60,15.46962323
2015-01-19,173,103.18490376
2015-01-20,166,63.60646591
2015-01-21,259,63.6158645
2015-01-22,69,18.99002011
2015-01-23,112,43.11593511
2015-01-24,28,10.89358627
2015-01-25,65,28.09268573
2015-01-26,42,9.56633484
2015-01-27,48,12.5308466
2015-01-28,117,18.68451362
2015-01-29,1,1.792834
2015-01-30,55,30.76594601
2015-01-31,1,0.792734
2015-04-16,1,0.0001
2015-05-06,1,0.0001
2015-07-06,2,0.0001086
2015-10-08,1,0.0003
2015-10-17,2,0.0002
2015-10-18,35,0.0035
2015-10-29,1,5.47E-05
2015-12-12,1,7E-05
2016-01-21,3,0.0003
